customer_id,city,age,gender,plan_type,contract_type,tenure_months,monthly_charges
CUST145207,Gurgaon,27,Male,Prepaid,No Contract,9,380.94
CUST145208,Gurgaon,28,Male,Prepaid,No Contract,24,218.9
CUST145209,Pune,37,Male,Postpaid,1-Year,14,1055.87
CUST145210,Delhi,55,Male,Prepaid,No Contract,1,233.84
CUST145211,Mumbai,61,Male,Postpaid,2-Year,26,982.33
CUST145212,Mumbai,40,Female,Broadband,1-Year,17,992.25
CUST145213,Bangalore,39,Other,Prepaid,No Contract,5,211.97
CUST145214,Gurgaon,62,Male,Broadband,Month-to-Month,15,931.2
CUST145215,Pune,39,Male,Broadband,2-Year,13,1200.89
CUST145216,Gurgaon,56,Female,Broadband,Month-to-Month,10,1408.64
CUST145217,Bangalore,58,Female,Broadband,Month-to-Month,23,2245.14
CUST145218,Mumbai,20,Female,Broadband,2-Year,38,855.55
CUST145219,Gurgaon,52,Female,Prepaid,No Contract,13,438.0
CUST145220,Delhi,33,Female,Postpaid,Month-to-Month,6,576.54
CUST145221,Pune,35,Female,Broadband,2-Year,31,2334.1
CUST145222,Mumbai,30,Male,Prepaid,No Contract,23,418.73
CUST145223,Bangalore,39,Male,Prepaid,No Contract,7,391.42
CUST145224,Noida,26,Male,Broadband,Month-to-Month,6,852.02
CUST145225,Delhi,23,Female,Prepaid,No Contract,6,398.67
CUST145226,Bangalore,64,Male,Postpaid,Month-to-Month,5,734.99
CUST145227,Delhi,26,Male,Prepaid,No Contract,17,452.41
CUST145228,Bangalore,35,Male,Postpaid,1-Year,27,1016.93
CUST145229,Delhi,62,Male,Broadband,Month-to-Month,16,883.11
CUST145230,Noida,50,Male,Prepaid,No Contract,19,264.44
CUST145231,Bangalore,55,Male,Broadband,Month-to-Month,3,2177.53
CUST145232,Gurgaon,39,Female,Postpaid,Month-to-Month,5,533.34
CUST145233,Gurgaon,50,Male,Broadband,2-Year,25,914.76
CUST145234,Delhi,61,Male,Postpaid,Month-to-Month,18,1293.28
CUST145235,Pune,46,Female,Broadband,Month-to-Month,22,2452.76
CUST145236,Delhi,33,Female,Broadband,1-Year,16,1989.8
CUST145237,Mumbai,21,Male,Broadband,Month-to-Month,16,806.52
CUST145238,Gurgaon,53,Female,Broadband,2-Year,48,1054.41
CUST145239,Pune,27,Female,Prepaid,No Contract,9,230.27
CUST145240,Mumbai,49,Female,Broadband,Month-to-Month,10,1140.27
CUST145241,Delhi,49,Male,Postpaid,2-Year,29,795.76
CUST145242,Bangalore,31,Female,Postpaid,2-Year,27,818.11
CUST145243,Pune,37,Female,Postpaid,Month-to-Month,4,1447.85
CUST145244,Bangalore,35,Male,Broadband,2-Year,59,1082.16
CUST145245,Mumbai,20,Male,Prepaid,No Contract,2,399.7
CUST145246,Gurgaon,23,Female,Postpaid,Month-to-Month,17,970.69
CUST145247,Delhi,35,Male,Prepaid,No Contract,32,282.08
CUST145248,Gurgaon,49,Female,Broadband,Month-to-Month,15,2326.97
CUST145249,Mumbai,26,Female,Prepaid,No Contract,22,310.69
CUST145250,Noida,43,Female,Prepaid,No Contract,8,254.68
CUST145251,Noida,62,Female,Broadband,1-Year,48,2360.76
CUST145252,Noida,59,Female,Prepaid,No Contract,23,229.06
CUST145253,Delhi,65,Male,Broadband,1-Year,42,1285.99
CUST145254,Noida,36,Male,Broadband,Month-to-Month,24,1912.74
CUST145255,Mumbai,23,Female,Prepaid,No Contract,12,456.91
CUST145256,Mumbai,19,Female,Prepaid,No Contract,20,358.26
CUST145257,Mumbai,45,Male,Postpaid,Month-to-Month,17,1113.96
CUST145258,Delhi,65,Female,Prepaid,No Contract,9,425.14
CUST145259,Delhi,37,Female,Postpaid,Month-to-Month,12,715.98
CUST145260,Mumbai,31,Female,Broadband,Month-to-Month,14,1847.24
CUST145261,Delhi,50,Female,Postpaid,Month-to-Month,4,1129.02
CUST145262,Mumbai,21,Male,Prepaid,No Contract,35,457.35
CUST145263,Gurgaon,45,Male,Broadband,Month-to-Month,1,1896.33
CUST145264,Pune,54,Female,Broadband,1-Year,8,2186.2
CUST145265,Pune,59,Female,Broadband,1-Year,34,1577.88
CUST145266,Pune,47,Female,Broadband,1-Year,43,2218.15
CUST145267,Noida,35,Male,Postpaid,1-Year,22,837.24
CUST145268,Pune,26,Female,Prepaid,No Contract,10,404.77
CUST145269,Bangalore,24,Female,Prepaid,No Contract,5,338.59
CUST145270,Pune,53,Male,Postpaid,Month-to-Month,2,905.6
CUST145271,Bangalore,32,Female,Postpaid,Month-to-Month,1,952.05
CUST145272,Noida,44,Female,Postpaid,2-Year,12,598.95
CUST145273,Delhi,22,Male,Broadband,Month-to-Month,4,1262.28
CUST145274,Bangalore,60,Female,Prepaid,No Contract,14,277.22
CUST145275,Pune,55,Female,Broadband,2-Year,17,2156.68
CUST145276,Mumbai,22,Female,Prepaid,No Contract,25,487.15
CUST145277,Delhi,39,Female,Broadband,Month-to-Month,8,1588.43
CUST145278,Mumbai,40,Male,Prepaid,No Contract,28,375.29
CUST145279,Bangalore,30,Female,Postpaid,1-Year,32,519.97
CUST145280,Noida,23,Male,Postpaid,Month-to-Month,7,1246.56
CUST145281,Mumbai,64,Male,Prepaid,No Contract,4,210.88
CUST145282,Gurgaon,62,Female,Broadband,2-Year,28,1747.27
CUST145283,Pune,62,Female,Prepaid,No Contract,18,359.24
CUST145284,Noida,59,Other,Postpaid,2-Year,61,1017.8
CUST145285,Gurgaon,51,Female,Broadband,Month-to-Month,14,2457.81
CUST145286,Noida,19,Male,Prepaid,No Contract,34,410.69
CUST145287,Gurgaon,26,Female,Prepaid,No Contract,35,433.74
CUST145288,Gurgaon,39,Male,Prepaid,No Contract,22,312.74
CUST145289,Noida,43,Male,Postpaid,Month-to-Month,6,1351.55
CUST145290,Noida,37,Male,Prepaid,No Contract,9,276.44
CUST145291,Gurgaon,27,Female,Prepaid,No Contract,31,272.48
CUST145292,Delhi,38,Female,Prepaid,No Contract,32,365.7
CUST145293,Delhi,28,Male,Postpaid,1-Year,31,1167.84
CUST145294,Pune,57,Female,Broadband,2-Year,17,1111.26
CUST145295,Noida,38,Female,Prepaid,No Contract,36,456.06
CUST145296,Mumbai,35,Male,Prepaid,No Contract,30,427.65
CUST145297,Gurgaon,19,Female,Prepaid,No Contract,29,354.16
CUST145298,Gurgaon,53,Female,Broadband,Month-to-Month,5,1981.74
CUST145299,Noida,46,Female,Broadband,1-Year,9,2256.63
CUST145300,Gurgaon,39,Female,Postpaid,1-Year,40,1260.18
CUST145301,Mumbai,33,Male,Prepaid,No Contract,35,268.62
CUST145302,Bangalore,41,Female,Broadband,Month-to-Month,6,1902.55
CUST145303,Gurgaon,19,Male,Prepaid,No Contract,34,288.55
CUST145304,Gurgaon,48,Female,Prepaid,No Contract,8,253.03
CUST145305,Gurgaon,43,Male,Postpaid,2-Year,69,563.62
CUST145306,Bangalore,24,Female,Prepaid,No Contract,32,225.54
CUST145307,Noida,53,Female,Postpaid,2-Year,57,1109.89
CUST145308,Mumbai,54,Female,Prepaid,No Contract,14,341.39
CUST145309,Delhi,35,Female,Postpaid,1-Year,19,965.68
CUST145310,Mumbai,44,Male,Postpaid,Month-to-Month,5,1115.45
CUST145311,Delhi,47,Female,Broadband,1-Year,6,821.57
CUST145312,Delhi,27,Male,Prepaid,No Contract,16,415.42
CUST145313,Mumbai,58,Female,Postpaid,1-Year,25,682.28
CUST145314,Pune,48,Male,Prepaid,No Contract,22,283.49
CUST145315,Noida,33,Male,Postpaid,Month-to-Month,3,776.58
CUST145316,Noida,36,Female,Prepaid,No Contract,20,225.08
CUST145317,Bangalore,53,Male,Prepaid,No Contract,2,489.91
CUST145318,Noida,50,Male,Broadband,2-Year,48,1997.87
CUST145319,Noida,23,Other,Prepaid,No Contract,7,408.53
CUST145320,Bangalore,33,Male,Broadband,1-Year,6,846.73
CUST145321,Gurgaon,62,Male,Postpaid,1-Year,45,1272.38
CUST145322,Delhi,21,Male,Prepaid,No Contract,13,304.54
CUST145323,Mumbai,26,Male,Prepaid,No Contract,27,455.36
CUST145324,Pune,42,Male,Broadband,Month-to-Month,14,2057.98
CUST145325,Mumbai,40,Male,Broadband,2-Year,18,1499.35
CUST145326,Delhi,21,Female,Prepaid,No Contract,36,286.48
CUST145327,Bangalore,22,Female,Postpaid,Month-to-Month,8,622.28
CUST145328,Mumbai,43,Male,Postpaid,Month-to-Month,1,1361.78
CUST145329,Pune,44,Female,Prepaid,No Contract,7,255.1
CUST145330,Delhi,21,Male,Broadband,2-Year,71,2014.14
CUST145331,Bangalore,38,Female,Postpaid,Month-to-Month,10,594.7
CUST145332,Bangalore,42,Male,Prepaid,No Contract,6,373.4
CUST145333,Pune,28,Female,Prepaid,No Contract,10,354.99
CUST145334,Mumbai,48,Female,Prepaid,No Contract,15,402.34
CUST145335,Noida,34,Female,Postpaid,Month-to-Month,1,1367.18
CUST145336,Delhi,24,Male,Prepaid,No Contract,32,224.47
CUST145337,Delhi,58,Male,Prepaid,No Contract,20,244.78
CUST145338,Gurgaon,44,Female,Broadband,Month-to-Month,18,1797.59
CUST145339,Bangalore,30,Male,Broadband,1-Year,48,1319.51
CUST145340,Mumbai,48,Male,Prepaid,No Contract,4,475.08
CUST145341,Gurgaon,21,Male,Prepaid,No Contract,16,302.27
CUST145342,Mumbai,26,Male,Prepaid,No Contract,31,318.19
CUST145343,Mumbai,60,Male,Postpaid,Month-to-Month,22,974.34
CUST145344,Mumbai,62,Female,Broadband,1-Year,6,1531.99
CUST145345,Delhi,47,Female,Broadband,1-Year,22,887.46
CUST145346,Pune,41,Female,Postpaid,2-Year,48,936.82
CUST145347,Mumbai,65,Male,Prepaid,No Contract,24,389.61
CUST145348,Gurgaon,59,Female,Broadband,2-Year,18,1130.04
CUST145349,Bangalore,21,Female,Postpaid,Month-to-Month,20,1066.63
CUST145350,Gurgaon,20,Female,Postpaid,2-Year,21,556.93
CUST145351,Mumbai,56,Female,Broadband,Month-to-Month,10,1322.17
CUST145352,Gurgaon,46,Female,Postpaid,Month-to-Month,19,779.71
CUST145353,Noida,38,Male,Prepaid,No Contract,25,313.99
CUST145354,Pune,29,Female,Broadband,Month-to-Month,16,1862.01
CUST145355,Delhi,35,Male,Postpaid,2-Year,34,1340.76
CUST145356,Delhi,22,Female,Prepaid,No Contract,11,293.43
CUST145357,Gurgaon,40,Male,Prepaid,No Contract,16,435.31
CUST145358,Mumbai,34,Female,Prepaid,No Contract,35,401.29
CUST145359,Delhi,54,Female,Broadband,1-Year,33,1453.69
CUST145360,Noida,48,Female,Postpaid,Month-to-Month,3,1021.23
CUST145361,Mumbai,29,Male,Prepaid,No Contract,3,358.59
CUST145362,Bangalore,65,Male,Postpaid,1-Year,10,839.47
CUST145363,Mumbai,65,Female,Broadband,1-Year,36,1184.83
CUST145364,Pune,39,Male,Broadband,Month-to-Month,16,2177.78
CUST145365,Delhi,56,Female,Postpaid,1-Year,7,1250.78
CUST145366,Bangalore,62,Female,Postpaid,2-Year,14,725.34
CUST145367,Bangalore,22,Female,Prepaid,No Contract,30,317.75
CUST145368,Bangalore,37,Female,Broadband,Month-to-Month,13,1003.4
CUST145369,Mumbai,33,Male,Broadband,Month-to-Month,21,2322.02
CUST145370,Delhi,27,Male,Prepaid,No Contract,26,389.18
CUST145371,Bangalore,29,Male,Prepaid,No Contract,33,276.89
CUST145372,Noida,23,Male,Prepaid,No Contract,15,228.48
CUST145373,Delhi,40,Female,Postpaid,1-Year,37,1416.9
CUST145374,Mumbai,42,Male,Prepaid,No Contract,15,465.58
CUST145375,Delhi,38,Female,Postpaid,2-Year,22,1322.95
CUST145376,Bangalore,36,Male,Broadband,1-Year,41,1579.4
CUST145377,Noida,51,Other,Prepaid,No Contract,6,409.61
CUST145378,Bangalore,57,Female,Postpaid,Month-to-Month,17,662.16
CUST145379,Gurgaon,37,Male,Prepaid,No Contract,17,239.14
CUST145380,Delhi,58,Female,Postpaid,Month-to-Month,23,1266.54
CUST145381,Noida,20,Male,Prepaid,No Contract,13,299.98
CUST145382,Gurgaon,24,Male,Broadband,Month-to-Month,16,1040.21
CUST145383,Delhi,20,Female,Prepaid,No Contract,25,259.22
CUST145384,Mumbai,60,Female,Prepaid,No Contract,32,324.87
CUST145385,Gurgaon,61,Male,Prepaid,No Contract,12,321.45
CUST145386,Noida,62,Female,Broadband,1-Year,42,1830.57
CUST145387,Delhi,21,Male,Prepaid,No Contract,26,337.06
CUST145388,Mumbai,51,Male,Broadband,Month-to-Month,21,1295.38
CUST145389,Gurgaon,23,Female,Prepaid,No Contract,16,211.39
CUST145390,Bangalore,38,Female,Broadband,Month-to-Month,13,1453.33
CUST145391,Mumbai,61,Male,Postpaid,1-Year,40,1181.65
CUST145392,Noida,59,Female,Broadband,Month-to-Month,22,2462.44
CUST145393,Mumbai,21,Female,Prepaid,No Contract,11,299.08
CUST145394,Delhi,29,Female,Prepaid,No Contract,22,386.29
CUST145395,Gurgaon,38,Female,Prepaid,No Contract,3,384.96
CUST145396,Pune,64,Female,Prepaid,No Contract,20,242.09
CUST145397,Mumbai,51,Male,Prepaid,No Contract,5,459.13
CUST145398,Bangalore,24,Female,Prepaid,No Contract,15,251.45
CUST145399,Pune,57,Female,Postpaid,1-Year,8,534.58
CUST145400,Delhi,63,Male,Postpaid,Month-to-Month,6,1409.74
CUST145401,Bangalore,57,Male,Prepaid,No Contract,13,259.16
CUST145402,Gurgaon,38,Male,Postpaid,Month-to-Month,14,691.48
CUST145403,Gurgaon,42,Male,Broadband,1-Year,7,2170.6
CUST145404,Gurgaon,23,Male,Postpaid,1-Year,9,967.36
CUST145405,Noida,44,Female,Broadband,Month-to-Month,4,1632.17
CUST145406,Gurgaon,52,Male,Postpaid,1-Year,30,965.89
CUST145407,Delhi,61,Male,Broadband,1-Year,6,1023.7
CUST145408,Delhi,18,Female,Prepaid,No Contract,4,390.65
CUST145409,Delhi,34,Male,Broadband,2-Year,32,1915.5
CUST145410,Noida,22,Male,Prepaid,No Contract,22,282.17
CUST145411,Mumbai,61,Male,Postpaid,Month-to-Month,11,1188.2
CUST145412,Pune,49,Male,Postpaid,2-Year,18,1493.72
CUST145413,Noida,35,Male,Prepaid,No Contract,8,251.13
CUST145414,Noida,62,Male,Postpaid,Month-to-Month,7,1145.92
CUST145415,Gurgaon,58,Female,Prepaid,No Contract,35,350.02
CUST145416,Gurgaon,52,Female,Postpaid,Month-to-Month,17,943.86
CUST145417,Mumbai,53,Female,Prepaid,No Contract,18,465.31
CUST145418,Mumbai,59,Male,Prepaid,No Contract,2,440.01
CUST145419,Mumbai,27,Male,Prepaid,No Contract,21,278.22
CUST145420,Delhi,19,Female,Prepaid,No Contract,17,497.85
CUST145421,Pune,35,Male,Postpaid,Month-to-Month,14,1474.75
CUST145422,Delhi,52,Male,Broadband,1-Year,36,1193.22
CUST145423,Delhi,60,Female,Broadband,1-Year,19,2258.35
CUST145424,Bangalore,39,Male,Prepaid,No Contract,15,387.64
CUST145425,Delhi,22,Female,Prepaid,No Contract,14,330.74
CUST145426,Delhi,64,Male,Postpaid,Month-to-Month,19,1051.59
CUST145427,Delhi,41,Female,Prepaid,No Contract,7,335.45
CUST145428,Delhi,49,Male,Postpaid,2-Year,19,801.1
CUST145429,Gurgaon,51,Male,Broadband,Month-to-Month,14,1408.25
CUST145430,Gurgaon,54,Male,Broadband,Month-to-Month,21,1069.48
CUST145431,Mumbai,28,Male,Postpaid,Month-to-Month,23,1123.4
CUST145432,Mumbai,27,Male,Postpaid,2-Year,70,970.19
CUST145433,Mumbai,40,Male,Broadband,1-Year,11,1555.96
CUST145434,Bangalore,55,Male,Broadband,Month-to-Month,10,2496.96
CUST145435,Gurgaon,27,Female,Prepaid,No Contract,1,493.35
CUST145436,Delhi,60,Female,Broadband,Month-to-Month,21,1202.89
CUST145437,Noida,24,Female,Prepaid,No Contract,21,308.31
CUST145438,Bangalore,65,Male,Postpaid,1-Year,46,1240.78
CUST145439,Delhi,30,Female,Prepaid,No Contract,27,379.46
CUST145440,Pune,40,Male,Prepaid,No Contract,19,285.73
CUST145441,Bangalore,28,Male,Prepaid,No Contract,4,499.86
CUST145442,Delhi,52,Male,Broadband,Month-to-Month,3,968.05
CUST145443,Pune,25,Other,Prepaid,No Contract,7,412.47
CUST145444,Gurgaon,40,Male,Broadband,Month-to-Month,18,2452.48
CUST145445,Pune,53,Female,Postpaid,Month-to-Month,10,690.11
CUST145446,Delhi,24,Female,Broadband,1-Year,18,1061.58
CUST145447,Delhi,27,Male,Prepaid,No Contract,29,403.14
CUST145448,Bangalore,29,Male,Prepaid,No Contract,1,368.96
CUST145449,Delhi,48,Female,Prepaid,No Contract,29,325.12
CUST145450,Delhi,28,Female,Prepaid,No Contract,16,429.68
CUST145451,Noida,54,Male,Prepaid,No Contract,10,287.49
CUST145452,Delhi,43,Female,Postpaid,Month-to-Month,11,566.79
CUST145453,Pune,22,Male,Prepaid,No Contract,14,214.9
CUST145454,Mumbai,64,Male,Broadband,1-Year,6,1425.83
CUST145455,Noida,24,Female,Prepaid,No Contract,15,315.48
CUST145456,Mumbai,53,Male,Broadband,1-Year,23,2242.31
CUST145457,Mumbai,24,Male,Prepaid,No Contract,13,400.09
CUST145458,Gurgaon,56,Male,Broadband,1-Year,45,2378.01
CUST145459,Bangalore,59,Male,Postpaid,2-Year,31,1236.45
CUST145460,Gurgaon,53,Female,Broadband,1-Year,16,1979.02
CUST145461,Gurgaon,23,Female,Postpaid,Month-to-Month,18,1399.03
CUST145462,Delhi,38,Female,Prepaid,No Contract,8,255.96
CUST145463,Delhi,18,Female,Prepaid,No Contract,30,223.64
CUST145464,Gurgaon,19,Male,Prepaid,No Contract,13,243.92
CUST145465,Bangalore,20,Male,Prepaid,No Contract,25,352.06
CUST145466,Gurgaon,56,Female,Postpaid,2-Year,27,1051.21
CUST145467,Gurgaon,51,Male,Prepaid,No Contract,10,361.13
CUST145468,Pune,31,Female,Prepaid,No Contract,9,467.11
CUST145469,Bangalore,42,Female,Postpaid,Month-to-Month,8,727.17
CUST145470,Pune,54,Female,Prepaid,No Contract,3,263.6
CUST145471,Pune,54,Female,Broadband,Month-to-Month,15,1251.72
CUST145472,Delhi,33,Female,Postpaid,Month-to-Month,4,893.93
CUST145473,Pune,32,Male,Broadband,1-Year,35,1238.3
CUST145474,Delhi,65,Female,Postpaid,Month-to-Month,21,1155.04
CUST145475,Pune,41,Female,Postpaid,Month-to-Month,23,758.42
CUST145476,Mumbai,58,Female,Prepaid,No Contract,3,329.02
CUST145477,Mumbai,25,Female,Prepaid,No Contract,22,304.43
CUST145478,Bangalore,19,Male,Prepaid,No Contract,34,367.67
CUST145479,Noida,59,Female,Broadband,Month-to-Month,13,1465.66
CUST145480,Bangalore,43,Male,Broadband,1-Year,21,1806.56
CUST145481,Mumbai,35,Male,Prepaid,No Contract,11,458.78
CUST145482,Delhi,35,Male,Postpaid,Month-to-Month,4,783.75
CUST145483,Noida,36,Male,Prepaid,No Contract,3,439.28
CUST145484,Delhi,54,Male,Postpaid,Month-to-Month,5,631.0
CUST145485,Bangalore,50,Male,Prepaid,No Contract,21,426.8
CUST145486,Mumbai,49,Female,Postpaid,2-Year,38,562.0
CUST145487,Gurgaon,42,Male,Broadband,Month-to-Month,16,1222.37
CUST145488,Bangalore,44,Female,Prepaid,No Contract,19,497.69
CUST145489,Noida,38,Male,Broadband,Month-to-Month,17,2468.32
CUST145490,Pune,40,Female,Broadband,Month-to-Month,6,1000.22
CUST145491,Gurgaon,28,Male,Broadband,Month-to-Month,19,1002.91
CUST145492,Pune,38,Male,Prepaid,No Contract,12,220.11
CUST145493,Pune,60,Male,Postpaid,Month-to-Month,12,934.95
CUST145494,Noida,48,Female,Postpaid,1-Year,13,580.41
CUST145495,Noida,52,Male,Prepaid,No Contract,16,318.11
CUST145496,Bangalore,52,Female,Postpaid,1-Year,24,1353.15
CUST145497,Delhi,33,Female,Broadband,Month-to-Month,8,2329.48
CUST145498,Mumbai,64,Female,Broadband,2-Year,40,1820.44
CUST145499,Bangalore,48,Female,Postpaid,Month-to-Month,4,614.09
CUST145500,Pune,30,Female,Postpaid,Month-to-Month,24,1217.0
CUST145501,Mumbai,59,Male,Prepaid,No Contract,5,273.67
CUST145502,Noida,36,Male,Prepaid,No Contract,16,412.29
CUST145503,Bangalore,27,Male,Postpaid,1-Year,6,588.25
CUST145504,Gurgaon,65,Male,Prepaid,No Contract,5,448.44
CUST145505,Delhi,55,Female,Postpaid,Month-to-Month,23,871.94
CUST145506,Noida,22,Male,Postpaid,Month-to-Month,5,879.69
CUST145507,Gurgaon,64,Female,Postpaid,Month-to-Month,16,1285.24
CUST145508,Gurgaon,21,Female,Broadband,Month-to-Month,11,851.75
CUST145509,Bangalore,57,Male,Broadband,1-Year,11,2193.5
CUST145510,Noida,29,Female,Postpaid,Month-to-Month,18,1156.79
CUST145511,Mumbai,62,Female,Prepaid,No Contract,8,370.72
CUST145512,Noida,58,Male,Postpaid,1-Year,34,746.69
CUST145513,Gurgaon,43,Female,Broadband,Month-to-Month,16,832.79
CUST145514,Gurgaon,64,Female,Broadband,Month-to-Month,13,1191.7
CUST145515,Bangalore,60,Male,Postpaid,Month-to-Month,1,1444.8
CUST145516,Noida,32,Male,Postpaid,Month-to-Month,10,1127.73
CUST145517,Mumbai,49,Female,Postpaid,1-Year,41,799.99
CUST145518,Delhi,46,Female,Prepaid,No Contract,2,313.94
CUST145519,Bangalore,47,Female,Postpaid,1-Year,9,777.79
CUST145520,Noida,46,Male,Broadband,Month-to-Month,6,2419.95
CUST145521,Gurgaon,44,Male,Prepaid,No Contract,32,274.57
CUST145522,Delhi,32,Male,Broadband,Month-to-Month,14,1133.68
CUST145523,Mumbai,53,Male,Prepaid,No Contract,33,430.07
CUST145524,Delhi,45,Male,Prepaid,No Contract,22,290.08
CUST145525,Mumbai,33,Male,Postpaid,2-Year,29,1434.23
CUST145526,Delhi,27,Male,Prepaid,No Contract,12,447.15
CUST145527,Gurgaon,51,Other,Broadband,1-Year,17,1992.0
CUST145528,Gurgaon,29,Female,Postpaid,1-Year,11,1222.64
CUST145529,Delhi,42,Male,Prepaid,No Contract,5,380.56
CUST145530,Delhi,25,Female,Prepaid,No Contract,11,331.89
CUST145531,Noida,49,Male,Prepaid,No Contract,22,471.06
CUST145532,Delhi,41,Female,Postpaid,1-Year,22,918.92
CUST145533,Bangalore,22,Male,Postpaid,Month-to-Month,12,834.93
CUST145534,Noida,36,Male,Postpaid,Month-to-Month,2,985.11
CUST145535,Delhi,28,Male,Prepaid,No Contract,31,205.01
CUST145536,Delhi,34,Female,Postpaid,1-Year,19,1378.27
CUST145537,Bangalore,45,Male,Postpaid,1-Year,38,1048.87
CUST145538,Gurgaon,41,Male,Broadband,1-Year,39,1534.34
CUST145539,Mumbai,55,Female,Broadband,2-Year,48,1949.11
CUST145540,Noida,29,Male,Postpaid,2-Year,12,636.18
CUST145541,Delhi,48,Male,Postpaid,2-Year,24,1168.53
CUST145542,Bangalore,24,Female,Prepaid,No Contract,1,479.49
CUST145543,Pune,65,Male,Postpaid,Month-to-Month,20,882.42
CUST145544,Delhi,20,Female,Prepaid,No Contract,16,215.57
CUST145545,Delhi,29,Male,Prepaid,No Contract,5,306.02
CUST145546,Mumbai,43,Female,Prepaid,No Contract,8,232.81
CUST145547,Pune,57,Female,Postpaid,1-Year,12,1317.56
CUST145548,Gurgaon,20,Male,Prepaid,No Contract,25,408.08
CUST145549,Gurgaon,64,Female,Prepaid,No Contract,3,451.87
CUST145550,Delhi,55,Male,Prepaid,No Contract,7,499.76
CUST145551,Gurgaon,46,Male,Broadband,Month-to-Month,5,2438.4
CUST145552,Delhi,57,Female,Prepaid,No Contract,34,200.09
CUST145553,Gurgaon,61,Male,Postpaid,Month-to-Month,16,625.37
CUST145554,Mumbai,62,Male,Broadband,Month-to-Month,22,1145.83
CUST145555,Pune,38,Male,Prepaid,No Contract,33,496.54
CUST145556,Noida,46,Female,Prepaid,No Contract,7,360.36
CUST145557,Noida,46,Male,Postpaid,1-Year,39,834.93
CUST145558,Gurgaon,63,Female,Broadband,1-Year,24,1716.7
CUST145559,Delhi,43,Female,Postpaid,1-Year,47,732.71
CUST145560,Bangalore,33,Male,Broadband,Month-to-Month,8,2091.12
CUST145561,Mumbai,28,Female,Prepaid,No Contract,6,242.27
CUST145562,Mumbai,55,Female,Broadband,Month-to-Month,24,2353.47
CUST145563,Delhi,43,Female,Prepaid,No Contract,19,228.75
CUST145564,Mumbai,47,Male,Broadband,Month-to-Month,19,2298.14
CUST145565,Delhi,59,Female,Broadband,Month-to-Month,22,2453.99
CUST145566,Mumbai,56,Female,Postpaid,Month-to-Month,4,1339.77
CUST145567,Delhi,40,Female,Broadband,2-Year,34,971.67
CUST145568,Noida,26,Female,Postpaid,Month-to-Month,19,509.45
CUST145569,Delhi,45,Male,Prepaid,No Contract,6,303.21
CUST145570,Pune,39,Male,Prepaid,No Contract,8,214.45
CUST145571,Noida,59,Male,Broadband,2-Year,65,1371.32
CUST145572,Noida,45,Male,Prepaid,No Contract,25,305.72
CUST145573,Pune,29,Male,Prepaid,No Contract,14,433.68
CUST145574,Delhi,36,Male,Broadband,1-Year,48,1646.08
CUST145575,Bangalore,61,Male,Broadband,2-Year,24,2376.22
CUST145576,Noida,36,Male,Postpaid,Month-to-Month,13,759.68
CUST145577,Delhi,64,Female,Prepaid,No Contract,14,259.73
CUST145578,Mumbai,37,Female,Prepaid,No Contract,20,391.72
CUST145579,Gurgaon,55,Male,Broadband,1-Year,36,2117.9
CUST145580,Mumbai,64,Male,Postpaid,1-Year,27,528.94
CUST145581,Pune,37,Female,Broadband,1-Year,24,2488.38
CUST145582,Mumbai,65,Male,Broadband,Month-to-Month,2,2053.25
CUST145583,Delhi,19,Female,Prepaid,No Contract,34,345.03
CUST145584,Pune,40,Male,Prepaid,No Contract,11,485.61
CUST145585,Delhi,35,Male,Prepaid,No Contract,20,218.64
CUST145586,Noida,38,Male,Prepaid,No Contract,28,309.19
CUST145587,Pune,48,Male,Postpaid,Month-to-Month,20,1497.16
CUST145588,Noida,22,Female,Postpaid,Month-to-Month,21,1160.74
